gene,halflife_rep1,halflife_rep2,halflife_rep3,avg_halflife,n_valid_reps
YLR264W,21.26008624063052,26.93619220834923,22.387887603561737,23.528055350847165,3
YDL072C,22.021826283228684,23.074828936031977,25.488548089102984,23.528401102787882,3
YHR056C,32.61748889885952,,14.44436254863814,23.53092572374883,2
YJR133W,28.462456251171123,22.64232716883639,19.49658519523746,23.53378953841499,3
YMR077C,41.31253791366312,6.392485208469279,22.90285762317798,23.535960248436794,3
YDR510W,18.86666894436097,35.140049190010934,16.607378062335044,23.538032065568984,3
YJR042W,22.478958182251823,21.512044609126534,26.640396563563566,23.54379978498064,3
YGL014W,17.094217717378253,34.483388634035045,19.06994881557932,23.549185055664207,3
YER122C,15.83224134310775,37.17604643970383,17.65895629078556,23.55574802453238,3
YBR284W,11.109436795961793,8.051919855098758,51.51816136047224,23.559839337177596,3
YKL207W,24.34797315138054,28.777714082359264,17.55836101006664,23.561349414602148,3
YDR528W,21.1884619352605,35.84505603969529,13.684948112438263,23.57282202913135,3
YIL054W,28.189121818295476,5.578405812680225,36.96662579498674,23.578051141987476,3
YOR081C,24.09552463144351,17.331224862533112,29.336624019975517,23.587791171317377,3
YJL056C,27.868920166880375,,19.313212270470245,23.59106621867531,2
YDL098C,26.633529866190536,25.612021437128917,18.53082465627702,23.592125319865488,3
YPR016C,20.633223513533856,33.69791678133274,16.474743051975974,23.601961115614188,3
YHR173C,36.73750095150093,11.381078149147443,22.689558863244347,23.602712654630906,3
YCL051W,30.6921854835757,,16.52604782031424,23.60911665194497,2
YJL138C,15.859223319528233,28.72424083898726,26.259841141452284,23.61443509998926,3
YCL046W,25.09262529499548,28.380241849247923,17.37416086764027,23.615676003961227,3
YCL043C,20.38886603609412,27.723698689873164,22.74136825758836,23.61797766118522,3
YGL045W,8.806296115459018,41.88421107549449,20.209235354145093,23.633247515032867,3
YOR070C,17.24389278784166,41.848778103324435,11.822032718350528,23.63823453650554,3
YDR149C,21.82805315719337,31.729290165737268,17.37345059011701,23.64359797101588,3
YDR315C,40.25697383671997,4.824891603622634,25.861750429647334,23.647871956663312,3
YLR435W,45.010927040976384,6.875659493952208,19.05727426288849,23.64795359927236,3
YGR123C,28.361221230333125,23.12132565123554,19.46956515837517,23.650704013314613,3
YPL268W,32.181074576246075,,15.120371500338338,23.650723038292206,2
YPR072W,32.1512578971426,18.027471092099375,20.78837742770856,23.655702138983514,3
YGR294W,30.407250278924142,33.18458307493871,7.3764238830529205,23.656085745638592,3
YKL155C,31.03804847348792,,16.27641547892922,23.65723197620857,2
YBL054W,32.26868260982417,21.926356790050864,16.80412653540896,23.666388645094667,3
YOR210W,24.273743079957992,24.560822083012862,22.184786156664046,23.673117106544964,3
YNL225C,37.20059847564435,,10.16388510693776,23.682241791291055,2
YJR089W,29.293389762084068,25.20688942741687,16.54865499231483,23.682978060605254,3
YHR076W,32.15119037736199,22.470048422109723,16.42887494639388,23.683371248621864,3
YJR141W,28.747449554655535,15.724636739265254,26.588561511678616,23.68688260186647,3
YGR174C,32.89993916198988,18.344490398788675,19.821625275066612,23.68868494528172,3
YPL001W,22.082681851564423,27.54787928672607,21.473980405387376,23.701513847892624,3
YFL004W,26.05119837044822,27.63250568138322,17.430120082647594,23.704608044826344,3
YBL091C,25.109637519436767,26.876697122222065,19.142602693715048,23.709645778457958,3
YBR224W,23.71335196090468,,,23.71335196090468,1
YJL126W,23.832542741214898,,23.599629953775114,23.716086347495008,2
YLR274W,38.440038740926326,,8.995609697934484,23.717824219430405,2
YDR221W,44.47489113234574,16.75186504015543,9.950734678366265,23.725830283622475,3
YJL223C,37.93938703717812,19.136839370036487,14.116739950990961,23.730988786068522,3
YLR432W,20.488743075346825,26.121734945966164,24.588324132281283,23.73293405119809,3
YJR023C,27.01667361983908,,20.46390837693476,23.740290998386918,2
YBR134W,34.62957518033008,22.76555987271249,13.840185746356756,23.745106933133105,3
YGL124C,19.139968403854006,35.69280523500056,16.403114022991645,23.745295887282072,3
YEL015W,33.60695331735804,22.942601635076034,14.689142772798117,23.7462325750774,3
YJR016C,20.80670458665242,22.493512042515768,27.946904074526135,23.749040234564774,3
YNL237W,7.951217630648649,,39.56206551647194,23.756641573560294,2
YIL068C,30.518757432038207,,16.99663352444001,23.757695478239107,2
YBL083C,25.70496594454346,16.0882796145977,29.48512523331284,23.759456930818,3
YHR182W,22.848477222982215,29.04340103022949,19.412130293825857,23.768002849012518,3
YMR145C,41.15110375403185,15.028237009616968,15.132097777879187,23.77047951384267,3
YAR075W,15.801462148184513,27.89304121107654,27.623278973570155,23.772594110943732,3
YDR468C,22.67290929051585,33.40045640956149,15.249248527148136,23.774204742408497,3
YER090W,16.99747903333981,30.427260132068916,23.898569464641447,23.774436210016727,3
YPR071W,26.883637296943206,6.269387142668827,38.17749421512844,23.776839551580156,3
YMR019W,16.690787395523703,40.029425632926866,14.616690830693035,23.778967953047868,3
YFR052W,22.572810583264847,28.255573883959496,20.518420291746313,23.782268252990217,3
YNL047C,,21.594014763441734,25.98319141964325,23.78860309154249,2
YER125W,20.700998042246564,29.169146407868173,21.517609890316997,23.795918113477246,3
YCL002C,29.35697670462944,27.271190444966575,14.781998319655438,23.803388489750485,3
YLR086W,27.72415864972068,,19.889935348646848,23.80704699918376,2
YPL105C,24.574347420654522,27.288079931763157,19.563994796199925,23.808807382872534,3
YOR266W,30.882762532653448,5.5750800516186665,34.97763608538103,23.811826223217718,3
YPL077C,17.414089565634974,29.354963451235122,24.68428815453413,23.817780390468073,3
YKL212W,18.475645453363235,32.21819614292729,20.77215605809749,23.82199921812934,3
YLR206W,24.978566107004497,25.837388043116505,20.660476233109073,23.825476794410026,3
YBR030W,26.126996989747852,13.735339876135837,31.628540414857355,23.830292426913683,3
YCL033C,32.0774866972451,20.824283035673037,18.60367718651016,23.835148973142765,3
YPL274W,31.762373657387,24.19575686065481,15.548526074141776,23.83555219739453,3
YMR063W,33.135008825927926,29.313386469018322,9.061946085360116,23.836780460102123,3
YIL157C,31.88397605820467,21.727248936965083,17.91331165770725,23.841512217625667,3
YMR157C,32.46104350826145,,15.239078386711226,23.850060947486337,2
YPL210C,24.895720369739163,29.558444344061588,17.11704311783321,23.85706927721132,3
YPL167C,59.89163465344806,2.5692234638854865,9.136468139964325,23.86577541909929,3
YDR313C,31.931508111018093,23.151505655784096,16.516077486561084,23.86636375112109,3
YDR137W,22.56979214877944,30.457306215621603,18.594426428796147,23.873841597732394,3
YPR008W,27.86969703430207,26.70523662125786,17.050318801864915,23.87508415247495,3
YOR104W,21.334777209587415,32.604523127573245,17.69127688439578,23.876859073852145,3
YDR009W,,,23.87902608945715,23.87902608945715,1
YHL002W,27.005553080974426,26.922072860805297,17.71185964002452,23.879828527268085,3
YBR149W,27.427270596793143,22.589133837892938,21.623158032575873,23.879854155753986,3
YMR286W,31.641509250516027,,16.119547551173696,23.88052840084486,2
YML118W,23.883728778545844,,,23.883728778545844,1
YAL011W,,,23.885347473011418,23.885347473011418,1
YDR051C,21.81505072085929,32.15069963227853,17.73618873401462,23.900646362384148,3
YHR001W,21.004350547583122,29.78085846559225,20.919518095104785,23.901575702760056,3
YDL062W,34.95788233843167,9.393013170622435,27.37373364283072,23.908209717294948,3
YDR539W,37.71833618160619,17.998558430341525,16.01697632616218,23.9112903127033,3
YDR514C,26.694393676976485,32.714058487070844,12.329732839327658,23.912728334458333,3
YCR104W,18.752085618721633,42.05460234300283,10.969346484265511,23.925344815329993,3
YER173W,17.571663483708935,36.63148945630076,17.589762352796093,23.930971764268595,3
YBR146W,,33.80845918437305,14.063042676814186,23.935750930593617,2
YMR319C,30.726034835225768,19.7332524553702,21.35727825353737,23.93885518137778,3
YDR177W,34.97797419400419,22.600468337552872,14.239918397399853,23.939453642985637,3
YKL135C,19.13165830345263,33.63331104485276,19.082403082708062,23.949124143671153,3
YPR067W,26.21934430688803,21.210183981946482,24.426577871065756,23.952035386633423,3
YJL220W,8.74149870309193,39.446967320961555,23.68120698516721,23.95655766974023,3
YML077W,35.29826460528487,8.054100191784242,28.526102399032634,23.95948906536725,3
YDR272W,,27.573299147712845,20.353323987502133,23.96331156760749,2
YBL058W,25.744091175802122,24.42353702551221,21.76847199473531,23.97870006534988,3
YIL095W,30.762289388210462,16.58744187048411,24.60621070737813,23.9853139886909,3
YGL173C,28.082215127923853,26.347009408567455,17.534170967373132,23.987798501288143,3
YDL224C,25.45198250569561,25.03477617177292,21.477780990323822,23.988179889264117,3
YEL045C,16.19864596045074,22.324544695565898,33.45097070080098,23.991387118939205,3
YDL085W,30.83365991567294,12.463105346461441,28.738185447443648,24.01165023652601,3
YGL018C,28.051459773168137,25.15237683848702,18.836646731369957,24.01349444767504,3
YPR019W,27.69233536496713,28.860362499096773,15.48820289359374,24.01363358588588,3
YNL170W,26.14943896326912,,21.907945015150162,24.02869198920964,2
YPL169C,24.109543307754816,28.577266379370887,19.423765372019613,24.03685835304844,3
YLR424W,31.195140043394453,13.763428563810201,27.152550562589013,24.037039723264556,3
YLR314C,24.399616478078254,28.800331432449525,18.951929508252135,24.050625806259973,3
YNL136W,21.37161317844324,31.561049717123094,19.2307943371647,24.054485744243678,3
YKR105C,37.33168515041587,27.896055740018745,6.9400620729964055,24.055934321143678,3
YHR204W,32.99741470238928,24.734810829177746,14.44644688778123,24.059557473116087,3
YOR311C,37.41858092556368,13.260359322664906,21.51126247272025,24.063400906982945,3
YDR246W,,43.127867241615206,5.00845583203601,24.06816153682561,2
YJL123C,28.278876907643877,,19.857735177808877,24.068306042726377,2
YBR014C,39.64598050290558,18.633843202573523,13.964999600568353,24.081607768682485,3
YER045C,24.135742740852237,28.41535792407752,19.704414587532657,24.085171750820805,3
YNR065C,22.758808101959165,26.834838891010364,22.668016585895977,24.087221192955166,3
YOL120C,21.482454292593363,29.19584062028968,21.60832827915847,24.09554106401384,3
YJL197W,21.26392415712521,28.883235419234218,22.14789309391017,24.098350890089865,3
YJL154C,30.799631284817615,22.509863378179684,19.007242533730075,24.105579065575792,3
YHR097C,17.966119349114805,,30.2875048294089,24.126812089261854,2
YML035C-A,30.064415969310254,24.040143701037547,18.284898936630277,24.12981953565936,3
YDR140W,22.706809362404655,27.657705714977364,22.03476903607605,24.133094704486023,3
YPL018W,22.522644455113358,17.987988253117482,31.902852841917188,24.137828516716013,3
YNL164C,36.10265877606765,24.114055642573547,12.203555815890452,24.140090078177213,3
YNR026C,25.922018785386065,27.58559541419648,18.931434454773367,24.146349551451973,3
YLR276C,40.558013151318136,,7.741041873148003,24.14952751223307,2
YOL044W,19.216373745678816,,29.086482301409493,24.151428023544156,2
YIL096C,16.70072981410719,42.07786433925232,13.696376656630907,24.158323603330143,3
YDR037W,27.361202983704356,24.127170889489875,20.98801378279123,24.158795885328487,3
YDL096C,28.085580830324357,23.338750619120184,21.05771008584925,24.160680511764596,3
YLL014W,24.288881495242336,21.37986686253676,26.813461112351785,24.16073649004363,3
YLR113W,25.327389271168798,30.311920349405156,16.845485181547275,24.161598267373744,3
YGL060W,,32.59893596224901,15.727136084727057,24.163036023488033,2
YPL231W,23.096408377509288,26.5362124567538,22.856529388017936,24.163050074093675,3
YNL252C,,31.788694872801667,16.537529680157082,24.163112276479374,2
YHR131C,28.96297127841767,25.008695628978256,18.572461093423293,24.181376000273076,3
YOL127W,24.185475108338803,,,24.185475108338803,1
YDR453C,32.13096538409825,12.673925108918379,27.766126241210358,24.190338911408997,3
YLR119W,37.72649917403725,18.091744249865254,16.757570188848685,24.191937870917062,3
YNL107W,17.44675124781765,42.62564816540982,12.528778503244697,24.200392638824056,3
YLR060W,17.468275863414426,37.66287952027072,17.474416191776243,24.201857191820466,3
YGL108C,21.880961614842413,29.580058243036365,21.154325744847178,24.205115200908654,3
YHR077C,29.367827131962287,15.269214456215348,27.979661559821633,24.20556771599976,3
YPL098C,24.214100659764664,26.95852389640339,21.476084822449984,24.216236459539346,3
YJL017W,19.89249208754758,,28.552306201482015,24.222399144514796,2
YGL220W,33.51819955319421,22.517726764178896,16.642982369234407,24.226302895535838,3
YOR148C,28.037848800472233,,20.416312791575663,24.227080796023948,2
YPL198W,22.839404675050712,25.38878573777716,24.47374458709055,24.23397833330614,3
YJR055W,22.760297382240754,,25.715830182221225,24.238063782230988,2
YNL162W,20.337646919382795,23.30183122650208,29.07850607335928,24.239328073081385,3
YJR156C,13.38581264508272,13.210046642024821,46.12268537649966,24.239514887869067,3
YIL051C,19.171300832077463,27.78197550486567,25.7702309883074,24.241169108416845,3
YGL030W,26.425190179226306,19.91629980703197,26.390307440493242,24.243932475583836,3
YMR302C,28.44268818081247,27.85762038267564,16.439959197161773,24.24675592021663,3
YPR159W,21.439057581716273,36.96619641467914,14.347212213761049,24.250822070052156,3
YGL079W,,28.363390963130684,20.1498014862506,24.25659622469064,2
YFR026C,,26.843874992042874,21.673929307221446,24.25890214963216,2
YKR083C,29.005795199264202,,19.53543071908238,24.27061295917329,2
YCR081W,20.7902636064133,29.515590687451645,22.50599167250387,24.27061532212294,3
YDR500C,26.459456480092626,,22.086866850627928,24.273161665360277,2
YDR509W,29.68765716106921,26.93917036302499,16.20926439192807,24.278697305340756,3
YGL262W,23.88892188798254,44.443737475319296,4.508650014705091,24.280436459335647,3
YMR021C,44.532724948319576,14.27828330427048,14.075291146021156,24.295433132870404,3
YBL051C,22.035232809811884,34.69567197036361,16.166821825050743,24.29924220174208,3
YKL154W,22.521035044695605,4.864692015003591,45.51232443891003,24.299350499536406,3
YJL078C,34.275840461987826,21.06018366151786,17.573293351525496,24.303105825010395,3
YPR065W,36.13621788833066,,12.488487884049082,24.31235288618987,2
YJR106W,21.00657161917037,33.910776053345465,18.02571226728074,24.314353313265524,3
YJR085C,26.14305346366059,26.206278122347328,20.613953310038866,24.32109496534893,3
YGR274C,23.34408981050816,,25.309343841927426,24.32671682621779,2
YNL050C,38.218957308191555,8.412891914262849,26.364469276873297,24.332106166442568,3
YGR024C,20.524142909007665,28.650103610207868,23.82999698517078,24.334747834795436,3
YJR065C,21.414097242686736,28.199333700850453,23.403707379732804,24.339046107756662,3
YEL027W,23.160235161542843,24.122700514137136,25.737205092136648,24.34004692260554,3
YDR014W,23.479739339527182,24.81241231662142,24.746804015307998,24.346318557152202,3
YCR107W,37.63564729737441,20.667024793861255,14.743555040006969,24.348742377080878,3
YLR190W,21.307466038715287,37.760869664041046,14.00802401092202,24.358786571226116,3
YLR136C,26.61121799947561,,22.118573095232698,24.364895547354152,2
YJR134C,36.63402070991939,,12.113671678047027,24.37384619398321,2
YHR026W,32.28754995204972,17.978330196665652,22.857402913965135,24.37442768756017,3
YLR244C,28.527587957845366,28.29798752761107,16.298654876321176,24.374743453925873,3
YJR095W,23.152081080378373,32.22809102848242,17.744104036028403,24.374758714963065,3
YBR258C,20.792469852294854,38.42254821508509,13.928656306648517,24.38122479134282,3
YDR206W,36.06410137613769,17.82572252858989,19.279239086547168,24.38968766375825,3
YHR086W,33.64886791987986,19.594051154810145,19.959379108240274,24.40076606097676,3
YIL066C,33.398710689562584,18.173403630334512,21.64508745213526,24.405733924010786,3
YGR188C,27.69455446838308,,21.12005568354966,24.40730507596637,2
YOR168W,18.501126538526385,29.82657876868783,24.91185070352261,24.413185336912278,3
YOL096C,22.34247655205814,29.86135991859538,21.036931003269103,24.41358915797421,3
YIL011W,33.04039058523374,17.59324966174417,22.638308247847416,24.42398283160844,3
YDL086W,,25.061689018571197,23.78759503833885,24.424642028455025,2
YEL017W,30.202030408672623,22.884832092523684,20.21506068246955,24.433974394555282,3
YNL203C,33.1719254546187,,15.700473496473125,24.436199475545912,2
YKL117W,30.141680516786806,20.72947992746237,22.48696340755446,24.452707950601212,3
YLR189C,11.515369397794936,41.26117572832249,20.584211890848433,24.453585672321953,3
YDR457W,21.580821643144997,28.58571464074109,23.203285103692508,24.456607129192864,3
YPL277C,,30.373622248949754,18.53982767416572,24.45672496155774,2
YGL020C,29.9446458947561,23.046107851455933,20.389358197548912,24.460037314586984,3
YMR267W,,23.325004968292525,25.607876683947357,24.466440826119943,2
YOR215C,27.483998698128833,25.292452102780498,20.639657537145133,24.472036112684822,3
YMR120C,25.184913866992652,23.61262167479287,24.633090297181614,24.47687527965571,3
YBR186W,23.150512970988718,,25.83070855953073,24.490610765259724,2
YLR467W,38.1184614158168,10.863818667590557,,24.49114004170368,2
YIL120W,19.554504079589357,,29.433922633056632,24.494213356322994,2
YPL014W,34.53659379420356,14.247902904980192,24.710971393442176,24.49848936420864,3
YDL147W,26.871062466270374,26.150090326782276,20.477835468608006,24.499662753886884,3
YOR350C,26.52186746221763,,22.480225361743628,24.50104641198063,2
YNL311C,20.47005165656064,36.81252006868525,16.25396297117069,24.51217823213886,3
YDR226W,23.270862076542144,24.854513597241887,25.412182454700808,24.512519376161617,3
YOR135C,26.500010633670108,32.12091195267853,14.933760140348618,24.51822757556575,3
YGR242W,25.829612622981248,31.87548389286495,15.85591607558995,24.520337530478713,3
YBR197C,23.474039275103355,24.25925166108344,25.85820569824663,24.53049887814447,3
YGR246C,23.527931622894574,34.95703306907041,15.108892251679716,24.53128564788157,3
YDR278C,24.53318736325998,,,24.53318736325998,1
YBR264C,39.03777209611512,21.622192351055407,12.939920588833226,24.53329501200125,3
YPR135W,32.616007942267636,17.37077408918667,23.620153423080176,24.5356451515115,3
YMR088C,,33.86362669550079,15.217035577650442,24.540331136575617,2
YML079W,28.471769094164383,27.161576516299505,18.042052497446317,24.55846603597007,3
YER153C,,26.70435684217072,22.414949674850607,24.559653258510664,2
YCR038C,29.13225501439471,16.821964772259825,27.734514131283216,24.562911305979252,3
YKL220C,26.093526045077997,41.930954072871344,5.689472209399879,24.57131744244974,3
YJR019C,27.281892743916394,29.07732578068158,17.35538038470698,24.571532969768317,3
YLR049C,25.625127427134558,4.727873634939271,43.39798186538876,24.583660975820862,3
YLR078C,,26.476740823681137,22.697631215408915,24.587186019545026,2
YJL156C,28.848891957152066,23.602850344318938,21.321975690620278,24.591239330697093,3
YNL334C,,27.949685041898245,21.232940624960236,24.591312833429242,2
YML103C,29.536112547376153,,19.65717475934292,24.596643653359536,2
YLR038C,22.359169007228953,32.09627657775275,19.348071076521936,24.601172220501212,3
YMR008C,34.21746096791555,,14.996305684525773,24.60688332622066,2
YNR028W,27.688747237551826,,21.533399810448145,24.611073523999984,2
YDR488C,22.932713354839397,15.547366507685442,35.35927917980177,24.613119680775537,3
YGR277C,28.395550336215234,34.37321899521608,11.103165478863856,24.62397827009839,3
YOR043W,34.76350045896568,21.116440310118058,18.012760770804658,24.63090051329613,3
YDR487C,22.324042632734336,29.636907432901918,21.937533756922896,24.632827940853048,3
YDR022C,21.612952104079223,,27.657155511149465,24.635053807614344,2
YOR380W,,,24.635159469667272,24.635159469667272,1
YEL056W,23.365345072462215,31.313592550792837,19.264425667017427,24.647787763424162,3
YIL083C,30.54515107183589,22.91111657707201,20.491596995037213,24.64928821464837,3
YOR286W,37.1014641217317,19.202641467208466,17.686729332980015,24.66361164064006,3
YJR004C,21.241138159677337,29.158074763488997,23.593048948220567,24.6640872904623,3
YNL265C,18.701489472138885,31.513914489411313,23.785489121127245,24.66696436089248,3
YBR112C,25.04281209324245,29.19236023817651,19.76726673803405,24.667479689817668,3
YDR182W,27.35814109561968,27.30549345964773,19.346675024041257,24.67010319310289,3
YDL083C,21.860859271663138,34.42927066183557,17.721650387800523,24.670593440433077,3
YOR158W,,32.819923928659215,16.52740095053934,24.673662439599276,2
YER064C,22.759784265391545,,26.600603276303595,24.68019377084757,2
YNL134C,16.28824850549845,35.22962338424074,22.542120037631847,24.68666397579035,3
YGL098W,22.973584768921228,30.935181462461816,20.16436194283964,24.691042724740896,3
YBL020W,29.50542869951682,29.57176183123529,15.026072024994656,24.701087518582256,3
YJL166W,23.239755726361864,31.867050457712413,19.00389641106631,24.703567531713528,3
YNL325C,13.234602153374972,54.798726140310386,6.121029790664006,24.71811936144979,3
YJL145W,30.380082849581196,24.300428882755096,19.483061916760356,24.72119121636555,3
YBR198C,25.747968823677205,31.532292269035896,16.886698891938874,24.722319994883993,3
YMR034C,44.193792384406294,15.301682566030168,14.690421019065843,24.7286319898341,3
YFR002W,,29.836638708648188,19.63423435412456,24.735436531386373,2
YMR160W,,32.06963440753598,17.41277140152245,24.741202904529214,2
YNL152W,26.20347853349533,32.044562136420666,16.00874669923486,24.75226245638362,3
YOL045W,24.69321726661867,34.596363885725204,14.97423729440235,24.75460614891541,3
YOR323C,25.5201470940326,25.2717976371322,23.5246749613008,24.772206564155198,3
YLR047C,30.923737742296574,,18.661995370475168,24.79286655638587,2
YOR361C,29.867971704128365,24.458316513180698,20.057900101553866,24.794729439620976,3
YKR094C,,23.507879606862435,26.09080861656323,24.799344111712834,2
YBR204C,38.56836078930068,7.454464547382299,28.37807345632538,24.800299597669454,3
YML007W,,30.26429428860789,19.339805826402667,24.802050057505276,2
YOL061W,19.653320153426144,35.98405472980209,18.782803633271335,24.80672617216652,3
YLR360W,27.695439798944868,26.21746916277831,20.509861786563025,24.80759024942873,3
YBL007C,19.855382348416207,32.36193983601195,22.207544553121124,24.808288912516428,3
YER116C,26.992947711619646,36.655322746692676,10.783901523507335,24.810723993939888,3
YDR117C,37.68093895400746,,11.949652613111624,24.81529578355954,2
YPR003C,20.305274731145527,35.9816625174938,18.159487303574263,24.815474850737868,3
YOL151W,27.6804033260448,21.752201043731073,25.016489340229537,24.816364570001806,3
YBL087C,23.434252838252213,24.732950147959492,26.315899005293115,24.827700663834943,3
YLR236C,33.243805974630675,17.36686957230125,23.873325046693164,24.82800019787503,3
YDR316W,19.167745823954363,32.96097877615341,22.370057028772504,24.83292720962676,3
YER117W,17.19649448015034,24.6356666970303,32.713977897479275,24.84871302488664,3
YPL031C,43.44982226856846,18.44348124748396,12.678735909553774,24.857346475202064,3
YNL301C,17.68851211511992,34.55403688845333,22.33375913479671,24.858769379456657,3
YER131W,20.949967241600646,32.46976022361986,21.171807204344198,24.863844889854903,3
YDR154C,,23.29791028630878,26.44173712242391,24.869823704366347,2
YDR302W,31.71270665342529,28.184870575590313,14.733402430929003,24.876993219981532,3
YDR176W,35.03950844939071,24.912060797378103,14.683559400168795,24.87837621564587,3
YCR023C,28.61660496318482,20.48761091522431,25.53282611380953,24.87901399740622,3
YER089C,33.579001812070175,24.055873647447097,17.019840408161627,24.8849052892263,3
YBL013W,32.42109717365912,,17.349273515675577,24.88518534466735,2
YOR207C,,30.284896009460766,19.507752748187556,24.89632437882416,2
YER109C,19.34749922352438,37.88881434643547,17.463071861108165,24.899795143689335,3
YOR119C,48.06832287586547,6.405915482043741,20.232058665082356,24.902099007663853,3
YGR219W,12.495471747337161,40.643867238872154,21.568425007425454,24.902587997878257,3
YDR041W,27.745311034016986,24.814749430565698,22.15944065676701,24.90650037378323,3
YER123W,,28.856092527776966,20.95801705180133,24.90705478978915,2
YLR001C,13.82210586344745,,36.00955622623369,24.91583104484057,2
YOR118W,24.847644449437794,33.443435705814046,16.465347680066337,24.918809278439394,3
YGR214W,20.041765949849314,29.439249097757944,25.280364134306907,24.92045972730472,3
YDR157W,,,24.92097674140992,24.92097674140992,1
YIL138C,20.781577380971537,30.980294007901442,23.00838625072688,24.923419213199953,3
YPL134C,,33.756164109906564,16.097201882412197,24.92668299615938,2
YKL137W,30.350821540456543,26.48422098186283,17.968370736532076,24.934471086283818,3
YGR147C,41.38129808914228,17.595183822136352,15.826953465916592,24.934478459065073,3
YHR172W,17.089829599002883,,32.78751056060344,24.93867007980316,2
YEL038W,28.764641441099357,16.185336765976633,29.868093525902523,24.93935724432617,3
YLR277C,,,24.949312906045442,24.949312906045442,1
YLR027C,17.252243700136503,31.089506733221153,26.514136470441017,24.951962301266224,3
YAL021C,36.01461375236556,27.48751962244893,11.361535153331577,24.954556176048687,3
YOR352W,31.610035138444303,,18.316611508008396,24.963323323226348,2
YOL057W,17.936704665665044,29.938672177872757,27.09662823081748,24.990668358118427,3
YLR450W,32.88214044986741,25.706835090096142,16.38740819013332,24.99212791003229,3
YML056C,17.48415316608817,33.52574495234136,23.975598123354278,24.995165413927936,3
YHR132C,28.22027169025089,28.985840019056976,17.780233140948923,24.995448283418927,3
YDL157C,33.64837374129048,11.76794225299292,29.60607690794523,25.00746430074288,3
YLR336C,,27.837788263475307,22.183377691129994,25.01058297730265,2
YOL079W,27.35468401551774,22.697406566928944,24.981557876606878,25.011216153017852,3
YBR102C,25.303381072827786,30.132279938701124,19.6084100395647,25.014690350364535,3
YPL127C,32.826183164382286,27.733184631864546,14.507979795680445,25.02244919730909,3
YBR272C,36.88230567955672,23.21609068114728,14.999599114917723,25.032665158540578,3
YPL076W,30.72787644959971,26.555178982591663,17.81569537073365,25.032916934308343,3
YJR137C,26.813053958280804,23.239454000338316,25.061684883612784,25.038064280743967,3
YGR166W,12.906029792664679,31.649921003929045,30.585548964862404,25.047166587152038,3
YOL166C,44.09184502925241,10.703003198287279,20.350651864438575,25.048500030659422,3
YPR050C,43.41702322111107,17.475231547432042,14.26824825688285,25.053501008475322,3
YGL035C,,32.78836961191962,17.339790175042797,25.064079893481207,2
YPR084W,32.54719439529436,21.987849173936816,20.67178259497844,25.06894205473654,3
YAR073W,18.605720387527896,33.37117742469811,23.24283301785497,25.073243610026992,3
YHR203C,20.903268436560655,25.311178913727222,29.018938805764854,25.07779538535091,3
YNL065W,26.8861582732929,23.058489410568292,25.306851648127562,25.08383311066292,3
YBR270C,18.24318888724503,37.891629126371285,19.159265004793056,25.098027672803124,3
YNL230C,32.05346997882836,,18.17001611592866,25.11174304737851,2
YDL205C,23.100490542662104,,27.168572455102215,25.13453149888216,2
YER167W,26.5826380549497,28.460939383244494,20.364110073253293,25.13589583714916,3
YOR367W,51.83206894046601,4.899502105836689,18.684347394875385,25.138639480392694,3
YML026C,24.38046426987588,26.501136443575213,24.600733520789863,25.160778078080316,3
YMR143W,21.494085576419387,30.34082355451212,23.653902177980235,25.162937102970584,3
YKL134C,23.229327454872564,40.42353846266287,11.875802910026827,25.176222942520752,3
YAL046C,23.05529389666575,,27.316397502048098,25.185845699356925,2
YLR453C,,,25.197350572474704,25.197350572474704,1
YGR230W,30.248033778689525,,20.147742594579583,25.197888186634554,2
YDR205W,,32.904000106352996,17.534757050049564,25.21937857820128,2
YMR166C,21.869960710784017,31.59818632187736,22.19027686553164,25.219474632731007,3
YHR025W,24.583484407894154,28.87397616975179,22.20152703993761,25.21966253919452,3
YBR070C,20.86695651620033,35.67914746558163,19.132768777068144,25.2262909196167,3
YOL068C,25.16805991753829,31.30651774997848,19.21769624795197,25.230757971822914,3
YOR011W,31.220687558777968,,19.253181310969094,25.236934434873532,2
YLR111W,21.42935299209723,,29.045346744103192,25.23734986810021,2
YNL260C,,,25.250009895094088,25.250009895094088,1
YDR329C,,34.79434129696598,15.728543881735776,25.261442589350878,2
YDR007W,19.218385230675676,35.44301105455631,21.139755562973132,25.267050616068374,3
YLR351C,,27.9256591631225,22.610536265189783,25.26809771415614,2
YHR164C,22.19330953745275,43.224157968704475,10.39188846976675,25.269785325307993,3
YIL128W,28.979258453641865,,21.568040136350238,25.27364929499605,2
YDR005C,17.65776468453533,4.484053464395706,53.68480470146558,25.275540950132207,3
YDL073W,,27.40091637916313,23.159529206994975,25.280222793079055,2
YHR133C,24.065384543292698,27.65742856766673,24.125262919982497,25.282692010313976,3
YFL046W,21.36264833451101,,29.20586726489148,25.284257799701244,2
YDR087C,19.775068379166775,46.116698829178816,9.966529883256856,25.286099030534146,3
YBR071W,28.825589253308898,,21.75035457593283,25.28797191462086,2
YBR121C,21.234081632398087,27.794496668452478,26.86333674305141,25.29730501463399,3
YEL029C,14.812106496114975,39.44932066583513,21.63797245310656,25.299799871685554,3
